,count,datetime,val1,val2,val3,val4
3687,第3688回,2013年8月5日,6,2,8,4
3688,第3689回,2013年8月6日,2,6,9,5
3689,第3690回,2013年8月7日,5,9,7,0
3690,第3691回,2013年8月8日,7,7,0,8
3691,第3692回,2013年8月9日,5,5,3,6
3692,第3693回,2013年8月12日,6,1,2,4
3693,第3694回,2013年8月13日,2,9,8,3
3694,第3695回,2013年8月14日,0,2,3,0
3695,第3696回,2013年8月15日,0,2,4,5
3696,第3697回,2013年8月16日,7,9,4,1
3697,第3698回,2013年8月19日,6,3,3,3
3698,第3699回,2013年8月20日,8,2,9,9
3699,第3700回,2013年8月21日,0,5,4,0
3700,第3701回,2013年8月22日,2,0,0,9
3701,第3702回,2013年8月23日,7,7,8,8
3702,第3703回,2013年8月26日,1,2,1,9
3703,第3704回,2013年8月27日,6,2,3,3
3704,第3705回,2013年8月28日,3,2,7,4
3705,第3706回,2013年8月29日,0,7,4,2
3706,第3707回,2013年8月30日,5,3,9,5
3707,第3708回,2013年9月2日,0,7,5,2
3708,第3709回,2013年9月3日,6,7,3,1
3709,第3710回,2013年9月4日,6,8,7,9
3710,第3711回,2013年9月5日,3,3,9,1
3711,第3712回,2013年9月6日,3,0,7,0
3712,第3713回,2013年9月9日,3,2,5,5
3713,第3714回,2013年9月10日,1,3,6,2
3714,第3715回,2013年9月11日,1,0,9,1
3715,第3716回,2013年9月12日,5,7,7,2
3716,第3717回,2013年9月13日,2,4,0,4
3717,第3718回,2013年9月16日,3,5,7,9
3718,第3719回,2013年9月17日,8,7,6,6
3719,第3720回,2013年9月18日,1,4,5,4
3720,第3721回,2013年9月19日,7,5,1,8
3721,第3722回,2013年9月20日,6,0,1,2
3722,第3723回,2013年9月23日,0,1,8,9
3723,第3724回,2013年9月24日,4,1,1,8
3724,第3725回,2013年9月25日,7,2,1,9
3725,第3726回,2013年9月26日,0,8,9,5
3726,第3727回,2013年9月27日,7,6,0,4
3727,第3728回,2013年9月30日,0,0,2,8
3728,第3729回,2013年10月1日,6,1,8,2
3729,第3730回,2013年10月2日,4,2,3,0
3730,第3731回,2013年10月3日,4,3,4,1
3731,第3732回,2013年10月4日,2,6,4,2
3732,第3733回,2013年10月7日,6,3,3,2
3733,第3734回,2013年10月8日,7,7,3,9
3734,第3735回,2013年10月9日,1,8,2,3
3735,第3736回,2013年10月10日,1,3,8,5
3736,第3737回,2013年10月11日,7,4,7,1
3737,第3738回,2013年10月14日,2,2,0,4
3738,第3739回,2013年10月15日,3,8,4,0
3739,第3740回,2013年10月16日,9,8,6,5
3740,第3741回,2013年10月17日,6,5,8,1
3741,第3742回,2013年10月18日,1,7,1,1
3742,第3743回,2013年10月21日,2,6,9,8
3743,第3744回,2013年10月22日,8,0,2,5
3744,第3745回,2013年10月23日,7,3,5,2
3745,第3746回,2013年10月24日,4,1,1,4
3746,第3747回,2013年10月25日,8,6,3,2
3747,第3748回,2013年10月28日,8,0,7,5
3748,第3749回,2013年10月29日,2,9,3,0
3749,第3750回,2013年10月30日,9,1,7,2
3750,第3751回,2013年10月31日,2,5,6,9
3751,第3752回,2013年11月1日,3,4,5,3
3752,第3753回,2013年11月4日,7,7,7,1
3753,第3754回,2013年11月5日,8,5,1,1
3754,第3755回,2013年11月6日,9,3,8,2
3755,第3756回,2013年11月7日,0,4,6,1
3756,第3757回,2013年11月8日,9,3,5,4
3757,第3758回,2013年11月11日,0,5,9,0
3758,第3759回,2013年11月12日,3,5,9,9
3759,第3760回,2013年11月13日,2,1,4,0
3760,第3761回,2013年11月14日,4,6,1,2
3761,第3762回,2013年11月15日,9,0,0,1
3762,第3763回,2013年11月18日,6,2,8,2
3763,第3764回,2013年11月19日,5,7,8,1
3764,第3765回,2013年11月20日,8,3,6,2
3765,第3766回,2013年11月21日,1,8,1,1
3766,第3767回,2013年11月22日,2,0,5,2
3767,第3768回,2013年11月25日,2,8,3,0
3768,第3769回,2013年11月26日,1,1,6,6
3769,第3770回,2013年11月27日,7,5,2,3
3770,第3771回,2013年11月28日,8,5,4,9
3771,第3772回,2013年11月29日,0,2,0,6
3772,第3773回,2013年12月2日,7,1,6,1
3773,第3774回,2013年12月3日,2,2,6,5
3774,第3775回,2013年12月4日,8,3,3,0
3775,第3776回,2013年12月5日,7,4,4,8
3776,第3777回,2013年12月6日,1,0,4,7
3777,第3778回,2013年12月9日,2,4,5,5
3778,第3779回,2013年12月10日,4,5,0,8
3779,第3780回,2013年12月11日,0,8,7,0
3780,第3781回,2013年12月12日,9,7,5,8
3781,第3782回,2013年12月13日,4,3,3,3
3782,第3783回,2013年12月16日,6,5,4,7
3783,第3784回,2013年12月17日,1,0,3,4
3784,第3785回,2013年12月18日,2,9,8,6
3785,第3786回,2013年12月19日,3,7,3,1
3786,第3787回,2013年12月20日,9,5,0,0
3787,第3788回,2013年12月23日,5,2,9,1
3788,第3789回,2013年12月24日,3,0,5,9
3789,第3790回,2013年12月25日,4,1,1,1
3790,第3791回,2013年12月26日,4,1,6,2
3791,第3792回,2013年12月27日,3,6,7,1
3792,第3793回,2013年12月30日,8,8,5,6
3793,第3794回,2014年1月6日,5,7,2,9
3794,第3795回,2014年1月7日,0,3,8,9
3795,第3796回,2014年1月8日,9,5,1,2
3796,第3797回,2014年1月9日,3,9,4,0
3797,第3798回,2014年1月10日,3,6,5,9
3798,第3799回,2014年1月13日,8,0,0,0
3799,第3800回,2014年1月14日,8,8,8,7
3800,第3801回,2014年1月15日,5,2,5,1
3801,第3802回,2014年1月16日,6,9,6,0
3802,第3803回,2014年1月17日,1,1,6,5
3803,第3804回,2014年1月20日,7,6,8,9
3804,第3805回,2014年1月21日,2,7,6,4
3805,第3806回,2014年1月22日,8,0,6,6
3806,第3807回,2014年1月23日,6,8,9,2
3807,第3808回,2014年1月24日,4,4,7,2
3808,第3809回,2014年1月27日,6,1,9,1
3809,第3810回,2014年1月28日,0,0,0,5
3810,第3811回,2014年1月29日,3,7,5,0
3811,第3812回,2014年1月30日,4,0,5,1
3812,第3813回,2014年1月31日,7,2,8,5
3813,第3814回,2014年2月3日,2,9,6,3
3814,第3815回,2014年2月4日,9,8,9,4
3815,第3816回,2014年2月5日,1,2,1,8
3816,第3817回,2014年2月6日,1,8,9,5
3817,第3818回,2014年2月7日,5,1,1,1
3818,第3819回,2014年2月10日,0,1,1,8
3819,第3820回,2014年2月11日,4,8,0,0
3820,第3821回,2014年2月12日,0,6,8,7
3821,第3822回,2014年2月13日,9,5,3,1
3822,第3823回,2014年2月14日,1,8,5,6
3823,第3824回,2014年2月17日,9,3,7,2
3824,第3825回,2014年2月18日,8,7,4,9
3825,第3826回,2014年2月19日,3,0,4,5
3826,第3827回,2014年2月20日,3,3,8,0
3827,第3828回,2014年2月21日,2,3,9,5
3828,第3829回,2014年2月24日,3,6,2,4
3829,第3830回,2014年2月25日,5,4,2,7
3830,第3831回,2014年2月26日,1,8,5,6
3831,第3832回,2014年2月27日,3,1,4,7
3832,第3833回,2014年2月28日,7,5,1,6
3833,第3834回,2014年3月3日,5,9,4,6
3834,第3835回,2014年3月4日,6,6,6,2
3835,第3836回,2014年3月5日,8,6,3,1
3836,第3837回,2014年3月6日,4,3,0,5
3837,第3838回,2014年3月7日,2,1,1,8
3838,第3839回,2014年3月10日,3,3,7,3
3839,第3840回,2014年3月11日,2,7,0,5
3840,第3841回,2014年3月12日,6,4,8,5
3841,第3842回,2014年3月13日,4,0,0,1
3842,第3843回,2014年3月14日,1,6,9,7
3843,第3844回,2014年3月17日,7,8,3,6
3844,第3845回,2014年3月18日,5,8,7,7
3845,第3846回,2014年3月19日,7,8,1,1
3846,第3847回,2014年3月20日,8,4,8,4
3847,第3848回,2014年3月21日,0,3,4,2
3848,第3849回,2014年3月24日,2,4,9,1
3849,第3850回,2014年3月25日,8,1,9,1
3850,第3851回,2014年3月26日,6,8,3,1
3851,第3852回,2014年3月27日,5,8,2,4
3852,第3853回,2014年3月28日,1,8,7,5
3853,第3854回,2014年3月31日,6,9,8,0
3854,第3855回,2014年4月1日,7,7,3,4
3855,第3856回,2014年4月2日,0,5,2,1
3856,第3857回,2014年4月3日,9,5,9,2
3857,第3858回,2014年4月4日,8,4,0,1
3858,第3859回,2014年4月7日,4,5,5,6
3859,第3860回,2014年4月8日,7,2,6,0
3860,第3861回,2014年4月9日,7,2,1,8
3861,第3862回,2014年4月10日,9,5,0,7
3862,第3863回,2014年4月11日,5,7,4,7
3863,第3864回,2014年4月14日,2,2,1,8
3864,第3865回,2014年4月15日,1,2,4,7
3865,第3866回,2014年4月16日,7,4,4,0
3866,第3867回,2014年4月17日,5,1,4,8
3867,第3868回,2014年4月18日,2,4,5,4
3868,第3869回,2014年4月21日,9,6,8,1
3869,第3870回,2014年4月22日,2,5,5,4
3870,第3871回,2014年4月23日,1,3,5,8
3871,第3872回,2014年4月24日,9,9,1,0
3872,第3873回,2014年4月25日,7,8,1,5
3873,第3874回,2014年4月28日,0,3,1,8
3874,第3875回,2014年4月29日,8,5,9,0
3875,第3876回,2014年4月30日,0,5,3,8
3876,第3877回,2014年5月1日,7,5,9,4
3877,第3878回,2014年5月2日,5,2,2,1
3878,第3879回,2014年5月5日,9,9,6,7
3879,第3880回,2014年5月6日,3,8,7,0
3880,第3881回,2014年5月7日,4,4,7,1
3881,第3882回,2014年5月8日,4,4,4,9
3882,第3883回,2014年5月9日,9,7,4,0
3883,第3884回,2014年5月12日,5,1,6,4
3884,第3885回,2014年5月13日,1,5,4,2
3885,第3886回,2014年5月14日,9,3,1,7
3886,第3887回,2014年5月15日,9,3,6,1
3887,第3888回,2014年5月16日,5,9,4,6
3888,第3889回,2014年5月19日,0,5,9,4
3889,第3890回,2014年5月20日,4,4,9,1
3890,第3891回,2014年5月21日,5,4,3,3
3891,第3892回,2014年5月22日,7,4,0,1
3892,第3893回,2014年5月23日,2,2,1,7
3893,第3894回,2014年5月26日,9,3,7,4
3894,第3895回,2014年5月27日,8,4,8,6
3895,第3896回,2014年5月28日,7,4,3,6
3896,第3897回,2014年5月29日,6,2,6,9
3897,第3898回,2014年5月30日,3,7,5,3
3898,第3899回,2014年6月2日,8,0,4,1
3899,第3900回,2014年6月3日,3,1,6,1
3900,第3901回,2014年6月4日,2,5,7,4
3901,第3902回,2014年6月5日,5,5,7,4
3902,第3903回,2014年6月6日,8,6,1,6
3903,第3904回,2014年6月9日,7,6,0,1
3904,第3905回,2014年6月10日,1,6,9,1
3905,第3906回,2014年6月11日,9,4,4,4
3906,第3907回,2014年6月12日,5,1,7,3
3907,第3908回,2014年6月13日,5,5,7,8
3908,第3909回,2014年6月16日,0,0,6,9
3909,第3910回,2014年6月17日,3,7,9,2
3910,第3911回,2014年6月18日,7,6,6,0
3911,第3912回,2014年6月19日,8,8,4,2
3912,第3913回,2014年6月20日,1,8,3,6
3913,第3914回,2014年6月23日,0,8,6,9
3914,第3915回,2014年6月24日,7,1,3,0
3915,第3916回,2014年6月25日,7,9,3,6
3916,第3917回,2014年6月26日,8,6,3,6
3917,第3918回,2014年6月27日,0,3,1,3
3918,第3919回,2014年6月30日,6,0,4,1
3919,第3920回,2014年7月1日,4,0,3,9
3920,第3921回,2014年7月2日,3,8,9,2
3921,第3922回,2014年7月3日,7,3,2,1
3922,第3923回,2014年7月4日,5,9,8,7
3923,第3924回,2014年7月7日,7,4,3,8
3924,第3925回,2014年7月8日,5,5,1,7
3925,第3926回,2014年7月9日,8,6,0,5
3926,第3927回,2014年7月10日,9,2,1,9
3927,第3928回,2014年7月11日,3,5,0,9
3928,第3929回,2014年7月14日,4,7,8,6
3929,第3930回,2014年7月15日,6,9,3,3
3930,第3931回,2014年7月16日,3,8,1,8
3931,第3932回,2014年7月17日,2,0,6,8
3932,第3933回,2014年7月18日,7,5,1,5
3933,第3934回,2014年7月21日,7,3,0,6
3934,第3935回,2014年7月22日,3,8,1,1
3935,第3936回,2014年7月23日,4,2,9,3
3936,第3937回,2014年7月24日,7,6,8,4
3937,第3938回,2014年7月25日,6,8,5,9
3938,第3939回,2014年7月28日,7,0,7,8
3939,第3940回,2014年7月29日,6,1,9,2
3940,第3941回,2014年7月30日,0,5,9,3
3941,第3942回,2014年7月31日,2,1,8,2
3942,第3943回,2014年8月1日,4,9,9,1
3943,第3944回,2014年8月4日,5,1,0,9
3944,第3945回,2014年8月5日,6,9,1,9
3945,第3946回,2014年8月6日,0,3,5,4
3946,第3947回,2014年8月7日,6,5,7,9
3947,第3948回,2014年8月8日,1,4,5,5
3948,第3949回,2014年8月11日,1,2,5,1
3949,第3950回,2014年8月12日,8,4,2,5
3950,第3951回,2014年8月13日,0,5,2,9
3951,第3952回,2014年8月14日,6,2,0,5
3952,第3953回,2014年8月15日,3,7,2,3
3953,第3954回,2014年8月18日,0,1,0,3
3954,第3955回,2014年8月19日,3,7,2,9
3955,第3956回,2014年8月20日,2,6,0,2
3956,第3957回,2014年8月21日,5,5,9,5
3957,第3958回,2014年8月22日,5,6,6,8
3958,第3959回,2014年8月25日,8,3,6,0
3959,第3960回,2014年8月26日,0,3,0,7
3960,第3961回,2014年8月27日,9,8,9,7
3961,第3962回,2014年8月28日,0,2,9,6
3962,第3963回,2014年8月29日,0,5,8,1
3963,第3964回,2014年9月1日,2,3,3,0
3964,第3965回,2014年9月2日,7,7,4,8
3965,第3966回,2014年9月3日,8,5,4,7
3966,第3967回,2014年9月4日,6,1,2,2
3967,第3968回,2014年9月5日,7,3,2,7
3968,第3969回,2014年9月8日,3,1,6,1
3969,第3970回,2014年9月9日,4,8,8,6
3970,第3971回,2014年9月10日,2,0,2,6
3971,第3972回,2014年9月11日,5,1,4,6
3972,第3973回,2014年9月12日,3,0,4,5
3973,第3974回,2014年9月15日,9,3,2,2
3974,第3975回,2014年9月16日,1,7,4,8
3975,第3976回,2014年9月17日,0,1,0,1
3976,第3977回,2014年9月18日,8,1,0,2
3977,第3978回,2014年9月19日,7,4,0,9
3978,第3979回,2014年9月22日,0,1,1,3
3979,第3980回,2014年9月23日,0,4,0,2
3980,第3981回,2014年9月24日,8,7,9,3
3981,第3982回,2014年9月25日,6,9,5,0
3982,第3983回,2014年9月26日,6,9,8,3
3983,第3984回,2014年9月29日,5,1,6,6
3984,第3985回,2014年9月30日,7,5,4,9
3985,第3986回,2014年10月1日,4,7,2,9
3986,第3987回,2014年10月2日,9,9,6,2
3987,第3988回,2014年10月3日,4,2,6,4
3988,第3989回,2014年10月6日,1,4,8,2
3989,第3990回,2014年10月7日,9,9,4,8
3990,第3991回,2014年10月8日,7,1,8,8
3991,第3992回,2014年10月9日,4,8,9,1
3992,第3993回,2014年10月10日,7,6,1,5
3993,第3994回,2014年10月13日,2,6,0,4
3994,第3995回,2014年10月14日,5,1,6,3
3995,第3996回,2014年10月15日,3,5,4,9
3996,第3997回,2014年10月16日,5,0,5,1
3997,第3998回,2014年10月17日,0,1,3,4
3998,第3999回,2014年10月20日,1,0,1,8
3999,第4000回,2014年10月21日,0,7,9,3
4000,第4001回,2014年10月22日,3,9,1,5
4001,第4002回,2014年10月23日,4,7,8,4
4002,第4003回,2014年10月24日,1,5,4,2
4003,第4004回,2014年10月27日,7,3,8,3
4004,第4005回,2014年10月28日,9,2,0,9
4005,第4006回,2014年10月29日,4,3,4,4
4006,第4007回,2014年10月30日,9,1,2,4
4007,第4008回,2014年10月31日,0,6,2,1
4008,第4009回,2014年11月3日,7,8,9,3
4009,第4010回,2014年11月4日,7,4,5,7
4010,第4011回,2014年11月5日,4,8,5,1
4011,第4012回,2014年11月6日,9,7,3,9
4012,第4013回,2014年11月7日,6,5,8,4
4013,第4014回,2014年11月10日,3,7,2,2
4014,第4015回,2014年11月11日,8,5,9,8
4015,第4016回,2014年11月12日,7,7,8,0
4016,第4017回,2014年11月13日,6,3,2,6
4017,第4018回,2014年11月14日,1,7,8,4
4018,第4019回,2014年11月17日,0,2,8,6
4019,第4020回,2014年11月18日,8,7,0,4
4020,第4021回,2014年11月19日,3,0,8,7
4021,第4022回,2014年11月20日,1,9,7,6
4022,第4023回,2014年11月21日,7,8,0,7
4023,第4024回,2014年11月24日,7,7,2,8
4024,第4025回,2014年11月25日,0,0,0,6
4025,第4026回,2014年11月26日,4,4,9,8
4026,第4027回,2014年11月27日,7,3,8,1
4027,第4028回,2014年11月28日,6,7,9,9
4028,第4029回,2014年12月1日,8,9,5,4
4029,第4030回,2014年12月2日,9,4,5,0
4030,第4031回,2014年12月3日,6,3,9,2
4031,第4032回,2014年12月4日,7,8,4,2
4032,第4033回,2014年12月5日,2,8,8,4
4033,第4034回,2014年12月8日,3,3,4,2
4034,第4035回,2014年12月9日,9,6,1,4
4035,第4036回,2014年12月10日,8,1,8,6
4036,第4037回,2014年12月11日,1,1,7,1
4037,第4038回,2014年12月12日,5,5,3,3
4038,第4039回,2014年12月15日,4,3,6,8
4039,第4040回,2014年12月16日,9,8,4,0
4040,第4041回,2014年12月17日,1,8,9,6
4041,第4042回,2014年12月18日,1,7,1,3
4042,第4043回,2014年12月19日,5,6,8,6
4043,第4044回,2014年12月22日,3,3,0,5
4044,第4045回,2014年12月23日,4,6,2,1
4045,第4046回,2014年12月24日,4,5,9,6
4046,第4047回,2014年12月25日,6,1,2,0
4047,第4048回,2014年12月26日,3,2,8,1
4048,第4049回,2014年12月29日,8,4,2,4
4049,第4050回,2014年12月30日,8,6,8,4
4050,第4051回,2015年1月5日,0,7,8,2
4051,第4052回,2015年1月6日,4,9,3,1
4052,第4053回,2015年1月7日,3,0,5,8
4053,第4054回,2015年1月8日,9,9,4,6
4054,第4055回,2015年1月9日,4,3,3,7
4055,第4056回,2015年1月12日,2,0,6,9
4056,第4057回,2015年1月13日,5,1,1,3
4057,第4058回,2015年1月14日,1,2,8,4
4058,第4059回,2015年1月15日,5,8,1,0
4059,第4060回,2015年1月16日,2,1,4,2
4060,第4061回,2015年1月19日,1,9,1,8
4061,第4062回,2015年1月20日,1,8,4,1
4062,第4063回,2015年1月21日,0,9,0,9
4063,第4064回,2015年1月22日,7,8,0,2
4064,第4065回,2015年1月23日,3,4,9,6
4065,第4066回,2015年1月26日,9,3,5,3
4066,第4067回,2015年1月27日,7,1,7,6
4067,第4068回,2015年1月28日,3,4,0,4
4068,第4069回,2015年1月29日,2,8,0,7
4069,第4070回,2015年1月30日,1,6,6,6
4070,第4071回,2015年2月2日,7,9,4,1
4071,第4072回,2015年2月3日,9,9,3,5
4072,第4073回,2015年2月4日,7,2,8,1
4073,第4074回,2015年2月5日,7,0,2,8
4074,第4075回,2015年2月6日,4,2,2,8
4075,第4076回,2015年2月9日,1,4,7,0
4076,第4077回,2015年2月10日,8,3,1,2
4077,第4078回,2015年2月11日,2,8,0,5
4078,第4079回,2015年2月12日,6,7,3,6
4079,第4080回,2015年2月13日,5,1,4,2
4080,第4081回,2015年2月16日,5,0,9,6
4081,第4082回,2015年2月17日,9,0,4,8
4082,第4083回,2015年2月18日,7,7,3,9
4083,第4084回,2015年2月19日,7,1,1,2
4084,第4085回,2015年2月20日,2,8,2,7
4085,第4086回,2015年2月23日,2,4,5,7
4086,第4087回,2015年2月24日,6,4,0,5
4087,第4088回,2015年2月25日,5,1,8,0
4088,第4089回,2015年2月26日,3,5,1,6
4089,第4090回,2015年2月27日,9,5,2,4
4090,第4091回,2015年3月2日,1,0,9,6
4091,第4092回,2015年3月3日,2,6,5,4
4092,第4093回,2015年3月4日,0,5,1,9
4093,第4094回,2015年3月5日,2,1,6,6
4094,第4095回,2015年3月6日,3,5,3,9
4095,第4096回,2015年3月9日,8,5,7,3
4096,第4097回,2015年3月10日,1,1,9,1
4097,第4098回,2015年3月11日,9,8,4,6
4098,第4099回,2015年3月12日,2,3,7,0
4099,第4100回,2015年3月13日,7,0,7,8
4100,第4101回,2015年3月16日,9,1,5,4
4101,第4102回,2015年3月17日,3,5,3,3
4102,第4103回,2015年3月18日,6,4,5,9
4103,第4104回,2015年3月19日,2,4,6,9
4104,第4105回,2015年3月20日,7,2,0,3
4105,第4106回,2015年3月23日,2,3,7,1
4106,第4107回,2015年3月24日,9,0,0,7
4107,第4108回,2015年3月25日,0,1,7,5
4108,第4109回,2015年3月26日,8,8,7,6
4109,第4110回,2015年3月27日,0,5,4,2
4110,第4111回,2015年3月30日,6,7,7,6
4111,第4112回,2015年3月31日,1,7,7,0
4112,第4113回,2015年4月1日,6,2,2,3
4113,第4114回,2015年4月2日,5,0,4,6
4114,第4115回,2015年4月3日,9,3,8,7
4115,第4116回,2015年4月6日,9,8,4,0
4116,第4117回,2015年4月7日,6,0,0,8
4117,第4118回,2015年4月8日,2,1,9,6
4118,第4119回,2015年4月9日,5,7,0,8
4119,第4120回,2015年4月10日,6,7,3,9
4120,第4121回,2015年4月13日,8,6,2,0
4121,第4122回,2015年4月14日,6,9,9,0
4122,第4123回,2015年4月15日,2,5,8,4
4123,第4124回,2015年4月16日,6,7,7,9
4124,第4125回,2015年4月17日,8,0,9,9
4125,第4126回,2015年4月20日,9,3,1,4
4126,第4127回,2015年4月21日,4,7,8,8
4127,第4128回,2015年4月22日,2,8,6,4
4128,第4129回,2015年4月23日,0,5,6,3
4129,第4130回,2015年4月24日,1,8,8,4
4130,第4131回,2015年4月27日,3,7,9,5
4131,第4132回,2015年4月28日,6,2,2,0
4132,第4133回,2015年4月29日,1,1,6,6
4133,第4134回,2015年4月30日,8,4,7,4
4134,第4135回,2015年5月1日,2,7,9,4
4135,第4136回,2015年5月4日,6,6,3,7
4136,第4137回,2015年5月5日,3,9,5,3
4137,第4138回,2015年5月6日,0,0,0,9
4138,第4139回,2015年5月7日,6,7,5,8
4139,第4140回,2015年5月8日,3,2,1,5
4140,第4141回,2015年5月11日,8,6,1,5
4141,第4142回,2015年5月12日,8,6,5,7
4142,第4143回,2015年5月13日,3,3,4,9
4143,第4144回,2015年5月14日,3,9,9,3
4144,第4145回,2015年5月15日,2,2,2,2
4145,第4146回,2015年5月18日,9,7,7,8
4146,第4147回,2015年5月19日,9,9,0,4
4147,第4148回,2015年5月20日,5,8,6,4
4148,第4149回,2015年5月21日,6,9,5,0
4149,第4150回,2015年5月22日,6,2,3,1
4150,第4151回,2015年5月25日,7,9,0,1
4151,第4152回,2015年5月26日,6,9,1,0
4152,第4153回,2015年5月27日,6,5,6,9
4153,第4154回,2015年5月28日,6,5,3,0
4154,第4155回,2015年5月29日,8,4,9,2
4155,第4156回,2015年6月1日,6,6,3,7
4156,第4157回,2015年6月2日,6,3,5,9
4157,第4158回,2015年6月3日,2,1,4,1
4158,第4159回,2015年6月4日,7,8,0,9
4159,第4160回,2015年6月5日,3,0,9,6
4160,第4161回,2015年6月8日,8,7,7,9
4161,第4162回,2015年6月9日,6,7,7,0
4162,第4163回,2015年6月10日,7,1,4,5
4163,第4164回,2015年6月11日,7,8,1,9
4164,第4165回,2015年6月12日,0,3,3,5
4165,第4166回,2015年6月15日,7,4,3,3
4166,第4167回,2015年6月16日,6,8,9,8
4167,第4168回,2015年6月17日,4,0,2,3
4168,第4169回,2015年6月18日,9,1,7,7
4169,第4170回,2015年6月19日,6,4,2,6
4170,第4171回,2015年6月22日,1,9,9,0
4171,第4172回,2015年6月23日,8,2,5,6
4172,第4173回,2015年6月24日,2,8,7,0
4173,第4174回,2015年6月25日,7,9,9,3
4174,第4175回,2015年6月26日,4,9,1,4
4175,第4176回,2015年6月29日,3,1,0,4
4176,第4177回,2015年6月30日,3,0,5,8
4177,第4178回,2015年7月1日,8,3,9,0
4178,第4179回,2015年7月2日,7,9,6,5
4179,第4180回,2015年7月3日,6,1,0,0
4180,第4181回,2015年7月6日,1,5,6,8
4181,第4182回,2015年7月7日,1,6,9,0
4182,第4183回,2015年7月8日,9,4,6,1
4183,第4184回,2015年7月9日,1,5,6,4
4184,第4185回,2015年7月10日,5,4,5,3
4185,第4186回,2015年7月13日,5,7,0,2
4186,第4187回,2015年7月14日,6,8,3,4
4187,第4188回,2015年7月15日,5,3,4,1
4188,第4189回,2015年7月16日,4,1,0,5
4189,第4190回,2015年7月17日,7,1,2,4
4190,第4191回,2015年7月20日,0,9,6,3
4191,第4192回,2015年7月21日,6,7,6,5
4192,第4193回,2015年7月22日,2,6,9,9
4193,第4194回,2015年7月23日,8,1,4,5
4194,第4195回,2015年7月24日,2,3,8,4
4195,第4196回,2015年7月27日,0,5,5,5
4196,第4197回,2015年7月28日,2,9,2,2
4197,第4198回,2015年7月29日,5,2,3,5
4198,第4199回,2015年7月30日,8,0,6,3
4199,第4200回,2015年7月31日,7,4,6,9
4200,第4201回,2015年8月3日,4,4,6,8
4201,第4202回,2015年8月4日,9,9,6,0
4202,第4203回,2015年8月5日,9,7,9,2
4203,第4204回,2015年8月6日,9,0,8,9
